artikel_nr,bezeichnung,werkstoff,abmessungen,einheit,basispreis_eur,zkalk_offset_eur,preis_min_eur,preis_max_eur,sales_group,material_group,n_offers
06575000KS0001,Ventilsitz Zylindervers. E08 PTFE,PTFE,,ST,3.325,0.0,3.192,3.458,VG 30 - Industrial Solutions,PTFE,2
06575100KS0001,Ventilsitz Zylindervers. E10 PTFE r,PTFE,,ST,3.192,0.0,3.1255,3.2585,VG 30 - Industrial Solutions,PTFE,2
06575400KS0001,Ventilsitz Zylindervers. E 40 PTFE,PTFE,,ST,9.1171,0.0,7.3283,10.906,VG 30 - Industrial Solutions,PTFE,2
06575500KS0001,Ventilsitz Zylindervers.E50 HS11097,,,ST,12.7414,0.0,12.7414,12.7414,VG 30 - Industrial Solutions,PTFE,3
06575600KS0001,Ventilsitz Zylindervers. E 08 PTFE,PTFE,,ST,4.2826,0.0,3.8703,6.7564,VG 30 - Industrial Solutions,Fluidtechnology,4
06575800KS0001,Ventilsitz Zylindervers. E10 PTFE l,PTFE,,ST,3.3516,0.0,3.2585,3.4447,VG 30 - Industrial Solutions,PTFE,2
06576620KS0037,RWDR 473871113 REI/NEG HS21037,,,ST,22.1711,0.0,14.9758,100.149,VG 35 - Distribution,Distribution,4
06577000KS0001,Innenring 75x85x25 Linksdrall,,75x85x25,ST,62.5725,0.0,62.5725,62.5725,,Compressor,1
06577190KS0001,RWDR 55x80x8 HN2390 HS21037,,55x80x8,ST,131.15,0.0,55.8201,343.539,,General Mechanical Eng.,6
06577600KS0001,RWDR HN2390 50x72x8 HS21060,,50x72x8,ST,94.5298,0.0,55.1285,184.072,VG 30 - Industrial Solutions,PTFE,4
06578200KS0001,Ventilsitz Zylindervers. E40 PTFE leitf,PTFE,,ST,16.0318,0.0,11.3316,27.9859,VG 30 - Industrial Solutions,Fluidtechnology,5
06578300KS0001,Ventilsitz Zylindervers. E50 PTFE L,PTFE,,ST,18.9392,0.0,18.9392,18.9392,VG 30 - Industrial Solutions,PTFE,2
06578400KS0001,Ring Düse;  1HC0076640 A2,,,ST,2706.2042,0.0,2706.2042,2706.2042,VG 26 - Energy,Energy Consumption,1
06578800KS0001,DT14B-245 Interrupter Aux Nozzle,,,ST,89.6686,0.0,89.6686,89.6686,VG 26 - Energy,Energy Transfer & Distribution,1
06579600KS0001,Nutring F07/9948 Ind.08,,,ST,2.7132,0.0,2.6866,2.7797,,Distribution,7
06580060KS0001,RWDR 160x190x12 HS17608,,160x190x12,ST,261.5977,0.0,261.5977,261.5977,,Compressor,2
06580150KS0050,"Ko-Rg.  65,3x70,8x6 HS21060",,"65,3x70,8x6",ST,8.8512,0.0,8.7115,8.9908,,Fluidtechnology,2
06580572KS0001,RWDR 474285313 1.4301 HS21037,,,ST,59.2249,0.0,54.3305,73.549,,Food/Pharma,9
06581540KS0002,RWDR 473190113 GEKL  HS21037,,,ST,273.98,0.0,273.98,273.98,,Distribution,1
06582940ET0001,RWDR 135x170x12,,135x170x12,ST,297.255,0.0,297.255,297.255,,PTFE,1
06582942KS0001,RWDR 472597213 1.4571 HS21037,,,ST,169.442,0.0,121.296,265.601,,Food/Pharma,5
06583110ET0001,HST 2:1 PTFE AWG 6 tw nat 1220mm,PTFE,,ST,8.645,0.0,4.8412,13.3,VG 35 - Distribution,Distribution,14
06583210ET0001,HST 2:1 PTFE AWG 5 tw nat 1220mm,PTFE,,ST,10.7005,0.0,10.7005,10.7005,VG 35 - Distribution,Distribution,1
06583310ET0001,HST 2:1 PTFE AWG 4 tw nat 4ft,PTFE,,ST,10.025,0.0,7.315,13.0631,VG 35 - Distribution,PTFE,6
06583410ET0001,HST 2:1 PTFE AWG 3 tw nat 4ft,PTFE,,ST,7.2485,0.0,7.2485,7.2485,VG 35 - Distribution,General Mechanical Eng.,1
06583510ET0001,HST 2:1 PTFE AWG 2 tw nat 4ft,PTFE,,ST,7.7306,0.0,7.1488,8.3125,VG 35 - Distribution,PTFE,2
06583610ET0001,HST 2:1 PTFE AWG 1 tw nat 1220mm,PTFE,,ST,9.6425,0.0,9.6425,9.6425,VG 35 - Distribution,Distribution,1
06583710ET0001,HST 2:1 PTFE AWG 0 tw nat 1220mm,PTFE,,ST,10.5735,0.0,7.5451,11.039,VG 35 - Distribution,Distribution,3
06585020ET0001,RWDR HN2390 75x100x10,,75x100x10,ST,101.7522,0.0,26.2848,356.9986,,Compressor,43
06585300KS0001,"Laby-Seal 141/130,2x6,7 HS17019",,"130,2x6,7",ST,45.0205,0.0,35.245,63.5075,,Distribution,9
06585400KS0001,Platte PTFE + 25% K-Kohle,"PTFE, KOHLE",,ST,964.25,0.0,684.95,1123.85,VG 35 - Distribution,Semi finished Products,20
06585600KS0001,"DM-Körper Hydra 1/4"" TFM 1600",,,ST,58.52,0.0,44.5949,103.873,VG 31 - Semicon/Chemistry,Corrosion Protection,16
06585700KS0001,Seitengehäuse E 15 PTFE lf. Rückspülsyst,PTFE,,ST,358.1092,0.0,311.3131,404.9052,VG 30 - Industrial Solutions,Fluidtechnology,2
06585900KS0001,Zentralgehäuse E40   ANSI,,,ST,1625.7056,0.0,1422.8739,1902.9108,VG 30 - Industrial Solutions,Fluidtechnology,6
06586000KS0001,Zentralgehäuse E40   ANSI el. ltf.,,,ST,1531.0295,0.0,1392.6563,1790.0736,VG 30 - Industrial Solutions,Fluidtechnology,4
06586100KS0001,Zentralgehäuse E 50 ANSI; PTFE leitf.,PTFE,,ST,3090.0954,0.0,2823.9757,3716.5387,VG 30 - Industrial Solutions,PTFE,3
06586200KS0001,Zentralgehäuse E 50 ANSI;  PTFE rw.,PTFE,,ST,2905.3318,0.0,2743.7634,3753.127,VG 30 - Industrial Solutions,Fluidtechnology,5
06586400KS0001,"Anlaufscheibe 115x101,4x1,5 PTFE rw.",PTFE,"115x101,4x1,5",ST,21.28,0.0,21.28,21.28,VG 35 - Distribution,Distribution,1
06587800KS0001,Zentralgehäuse E 15 ANSI;  PTFE rw.,PTFE,,ST,314.2125,0.0,309.225,319.2,VG 30 - Industrial Solutions,Fluidtechnology,2
06587900KS0001,Zentralgehäuse E 15 ANSI;  PTFE leitf.,PTFE,,ST,316.2008,0.0,294.196,468.8383,VG 30 - Industrial Solutions,PTFE,6
06588000KS0001,Membrane NGMV DN50 High Purity HS22121,,DN50,ST,18.2195,0.0,17.0276,19.4115,VG 30 - Industrial Solutions,Fluidtechnology,2
06588200KS0001,Membrane NGMV DN40 High Purity HS22121,,DN40,ST,16.7226,0.0,15.6286,17.8165,VG 30 - Industrial Solutions,Fluidtechnology,2
06588300KS0001,Membrane NGMV DN32 High Purity HS22121,,DN32,ST,16.0403,0.0,15.4978,16.5827,VG 30 - Industrial Solutions,Fluidtechnology,2
06588400KS0001,Membrane NGMV DN25 High Purity HS22121,,DN25,ST,14.9143,0.0,14.4099,15.4187,VG 30 - Industrial Solutions,Fluidtechnology,2
06588500KS0001,Membrane NGMV DN20 High Purity HS22121,,DN20,ST,14.6204,0.0,14.1261,15.1148,VG 30 - Industrial Solutions,Fluidtechnology,2
06588600KS0001,Membrane NGMV DN15 High Purity HS22121,,DN15,ST,13.706,0.0,13.2425,14.1694,VG 30 - Industrial Solutions,Fluidtechnology,2
06589000KS0001,DT1-245P Int. Main Nozzle,,,ST,248.1647,0.0,245.2254,251.104,VG 26 - Energy,Energy Transfer & Distribution,2
06589100KS0001,DT1-245P Int. Tulip Cover,,,ST,57.7286,0.0,57.2698,58.1875,VG 26 - Energy,Energy Transfer & Distribution,2
06589700KS0001,Schirm GL309P,,,ST,322.678,0.0,149.9176,1097.5559,VG 26 - Energy,Energy Transfer & Distribution,4
06592800KS0001,Shaft Seal 70x90x10 dolisamedir.HS21037,,70x90x10,ST,75.2248,0.0,52.2557,91.1981,,PTFE,3
06593100KS0100,"EMT 57x46x4,5 HS22111",,"57x46x4,5",ST,1.0887,0.0,1.0887,1.0887,VG 20 - Mobility,Gasoline Engine,1
06596060ET0001,RWDR HN2390 25x47x7,,25x47x7,ST,37.4462,0.0,24.7949,86.317,VG 30 - Industrial Solutions,Fluidtechnology,13
06596400KS0001,"Kolbenring 280x251x15,6 SUG",,"280x251x15,6",ST,329.973,0.0,329.973,329.973,VG 35 - Distribution,Distribution,3
06596500KS0001,"Führungsring 280x254x22,5 SUG",,"280x254x22,5",ST,1002.953,0.0,1002.953,1090.866,VG 35 - Distribution,Distribution,3
06596600KS0001,"Führungsring 190x164x22,5 SUG",,"190x164x22,5",ST,790.419,0.0,790.419,790.419,VG 35 - Distribution,Distribution,3
06596700KS0001,RWDR 17x35x7 HN2580 HS21059,,17x35x7,ST,27.9012,0.0,22.7792,53.9618,VG 34 - Aerospace,Aerospace,14
06597100KS0001,Flachdichtung BAM 89x84x2 TF3236,,89x84x2,ST,141.516,0.0,141.516,347.2869,VG 30 - Industrial Solutions,Fluidtechnology,3
06599240KS0028,Manschette  HS17100,,,ST,9.8354,0.0,7.8603,11.0949,,Distribution,6
06599910KS0027,"Ko-Rg. 22x28,05x5,5 HS21060",,"22x28,05x5,5",ST,4.275,0.0,3.5186,5.1604,,Fluidtechnology,5
06600000KS0050,"Ko-Rg. 34x40,05x5,5 HS21060",,"34x40,05x5,5",ST,4.4954,0.0,4.1164,4.7747,,Fluidtechnology,5
06600190KS0100,"Ring 21,9x28,1x1 HS21060",,"21,9x28,1x1",ST,3.0763,0.0,2.7425,3.5245,,Fluidtechnology,5
06600270KS0130,"Ring 33,9x40,1x1 HS21060",,"33,9x40,1x1",ST,2.5097,0.0,1.4537,2.6866,,Fluidtechnology,5
06600350KS0001,"Ring 13,9x18,1x0,8 HS21060",,"13,9x18,1x0,8",ST,1.6193,0.0,1.5588,1.7423,,Fluidtechnology,4
06600800KS0001,RWDR 120x150x12 doli geg. HS21037,,120x150x12,ST,189.8908,0.0,145.7015,344.5365,,Food/Pharma,4
06600900KS0001,"Shaft Seal 75x100x10 doli, same direct.",,75x100x10,ST,79.135,0.0,69.1334,95.893,,PTFE,3
06601200KS0001,Schutzschlauch 8x10x115 mit Fenster,,8x10x115,ST,2.7496,0.0,2.3347,6.5606,,PTFE,9
06601300KS0001,Membrane DN15-25 HS22121,,DN15,ST,26.1884,0.0,26.1884,26.1884,,Fluidtechnology,1
06601400KS0001,Membrane DN32-50 HS22121,,DN32,ST,36.71,0.0,29.9598,42.5068,,Fluidtechnology,8
06602100KS0010,"Abstreifer m.Dopp.dichtkante 35x41,8x7",,"35x41,8x7",ST,20.9076,0.0,20.9076,20.9076,,Fluidtechnology,1
06611630KS0010,"EFN CRX-B5,0-332-10A-C",,,ST,15.031,0.0,13.4995,17.3565,,Fluidtechnology,12
06612280KS0001,RWDR 472069013       HS21037,,,ST,170.0405,0.0,169.841,170.24,VG 20 - Mobility,Chassis,2
06612870KS0060,"Ko-Rg. 50x4,9 gasdicht HS17027/H5",,"50x4,9",ST,15.5961,0.0,5.3932,42.5706,VG 30 - Industrial Solutions,Compressor,6
06733740KS0007,"Dachmanschette 12x22x4,5",,"12x22x4,5",ST,11.3582,0.0,11.172,11.7506,,Fluidtechnology,3
06733900KS0007,"Zwischenring 12x22x4,5",,"12x22x4,5",ST,13.3931,0.0,13.3931,13.3931,,Fluidtechnology,1
06735790KS0001,RWDR 473816013 1.4571 HS21037,,,ST,169.6394,0.0,84.9603,301.0056,,General Mechanical Eng.,8
06735872KS0001,RWDR 473817013 1.4571 HS21037,,,ST,36.575,0.0,36.575,36.575,,Food/Pharma,1
06737812KS0001,RWDR 477152012 1.4571 HS21037,,,ST,88.2455,0.0,76.9671,182.21,,Food/Pharma,6
06740602KS0001,RWDR 474345013 1.4571 HS21037,,,ST,67.697,0.0,61.18,99.617,,Food/Pharma,3
06740790KS0001,RWDR 50x72x8 SONDER HS21037,,50x72x8,ST,262.389,0.0,185.9074,338.8707,,Distribution,4
06742220KS0001,RWDR 474258013 1.4571 HS21037,,,ST,248.71,0.0,167.5956,350.2506,,Machine Tools/Painting,7
06744940ET0001,RWDR HN2390 18x30x7,,18x30x7,ST,53.0782,0.0,25.5736,569.8518,VG 20 - Mobility,Machine Tools/Painting,34
06745160KS0001,RWDR 474288113 1.4571 HS21037,,,ST,408.1737,0.0,364.9999,537.6924,,Distribution,8
06745670KS0001,RWDR 58x75x8 HS17608,,58x75x8,ST,98.9925,0.0,65.4466,132.5384,,Compressor,2
06746050KS0060,RWDR 43x62x8 sonder HS21037,,43x62x8,ST,16.7801,0.0,14.2428,19.3175,,PTFE,2
06750840KS0001,RWDR 45x62x8 HN2390 reiopt HS21037,,45x62x8,ST,88.445,0.0,13.9677,220.647,VG 30 - Industrial Solutions,Compressor,11
06751560KS0002,RWDR 426891313 GEKL  HS21037,,,ST,259.6725,0.0,161.8637,539.3637,,Compressor,4
06751800KS0001,"HST 4:1 PTFE 3/8"" SCHWARZ 1220",PTFE,,ST,7.7539,0.0,7.5544,8.379,VG 35 - Distribution,Distribution,3
06752800KS0001,RWDR 50x60x5 HN2390 reiopt HS21037,,50x60x5,ST,83.8963,0.0,37.1075,202.8299,VG 20 - Mobility,Gasoline Engine,41
06757250KS0035,Shaft Seal 35x50x8 HN2390 HS17100,,35x50x8,ST,59.721,0.0,46.1976,130.1485,,Compressor,4
06757762KS0001,RWDR 474274113 1.4571 HS21037,,,ST,62.7095,0.0,56.392,106.4,,Food/Pharma,6
06758060KS0001,RWDR 125x150x12 reiopt HS21037,,125x150x12,ST,339.15,0.0,276.3341,1205.113,,Compressor,3
06758490KS0001,RWDR 474468013 1.4571 HS21037,,,ST,109.0817,0.0,86.6577,131.5056,,Machine Tools/Painting,2
06759890KS0024,RWDR 473785013 GEKL  HS21029,,,ST,25.7355,0.0,24.1661,38.437,,Distribution,6
06760040KS0001,RWDR 42x62x8 GEKL  HS21037,,42x62x8,ST,31.9732,0.0,13.9054,68.1652,,Compressor,9
06760120KS0001,RWDR 426599213 GEKL  HS21037,,,ST,83.8232,0.0,33.516,199.101,,PTFE,18
06760470KS0001,RWDR 140x115x12 HS21037,,140x115x12,ST,156.8394,0.0,144.97,164.1885,VG 35 - Distribution,Distribution,4
06760710ET0001,RWDR HN2390 120x150x12,,120x150x12,ST,155.493,0.0,100.0798,292.0281,,General Mechanical Eng.,14
06762410KS0004,EFN CAI-AD381-104-1-C POLIERT,,,ST,377.2545,0.0,377.2545,377.2545,,Distribution,4
06762920KS0001,"Streifen aus Mylar 0,35 stark",,,ST,0.1351,0.0,0.1351,0.1351,VG 35 - Distribution,Distribution,1
06768292KS0001,RWDR 474308     HS21037,,,ST,57.5757,0.0,48.0409,91.8365,,Food/Pharma,9
06770860KS0001,shaft seal 140x170x12 HN2390 HS21037,,140x170x12,ST,119.567,0.0,4.0389,341.145,,Compressor,7
06772210KS0001,"Schlauch natur 0,3x0,6",,"0,3x0,6",M,2.3029,0.0,2.3029,2.3029,,PTFE,1
06772480KS0001,RWDR 474477113 REIOPT HS21037,,,ST,97.223,0.0,55.7935,153.2426,,Distribution,14
06772640KS0001,"Führungsring Ø65(195,4)x30x2 HS22169",,Ø65x30x2,ST,5.5607,0.0,4.9508,5.9624,,Compressor,5
06772800KS0001,RWDR 80x100x10 HN2390 reiopt HS21037,,80x100x10,ST,19.6499,0.0,18.6075,20.6923,,Compressor,2
06773290ET0001,RWDR HN2390 28x40x7,,28x40x7,ST,53.5751,0.0,19.817,202.1733,VG 35 - Distribution,Distribution,45
06773370ET0001,shaft seal HN2390 60x80x8,,60x80x8,ST,63.663,0.0,17.3266,175.6531,VG 20 - Mobility,Gasoline Engine,93
06773450ET0001,RWDR HN2390 40x60x8,,40x60x8,ST,68.9375,0.0,22.0115,252.7,,General Mechanical Eng.,16
06775070KS0055,Ko-Rg. Ø 45 gasdicht  HS21037,,,ST,19.7744,0.0,18.1824,20.4587,,Fluidtechnology,3
06775580ET0001,RWDR HN2390 15x30x7,,15x30x7,ST,37.011,0.0,13.973,133.6384,VG 30 - Industrial Solutions,Fluidtechnology,42
06775740ET0001,RWDR HN2390 65x85x8 reibopt.,,65x85x8,ST,59.1584,0.0,31.1473,94.9528,,Distribution,32
06775820KS0001,RWDR 474259213 REI/NEG HS21037,,,ST,107.7034,0.0,64.0395,493.43,,Distribution,3
06775900KS0001,RWDR 474524013 1.4571 HS21037,,,ST,384.5542,0.0,343.676,425.4324,,Distribution,2
06776120ET0001,shaft seal HN2390 85x110x10,,85x110x10,ST,99.0318,0.0,59.3466,661.7192,VG 20 - Mobility,Distribution,85
06776130KS0001,RWDR 85x110x10 HN2390 HS21037,,85x110x10,ST,44.2266,0.0,28.9009,58.7195,,Compressor,10
06777790ET0001,shaft seal HN2390 105x130x12,,105x130x12,ST,118.2528,0.0,36.575,246.3772,,General Mechanical Eng.,36
06778250KS0010,"EFN URS-A150,0-108-3-C",,,ST,90.5065,0.0,39.634,141.379,,Distribution,4
06778330KS0010,"EFN URS-B140,0-108-3-C",,,ST,69.8915,0.0,38.969,100.814,,Distribution,4
06779060KS0028,RWDR 15x27x5 neg. HS21037,,15x27x5,ST,8.6649,0.0,8.0571,9.2728,,General Mechanical Eng.,2
06779570ET0001,shaft seal HN2390 32x47x8,,32x47x8,ST,86.3053,0.0,26.7714,301.4711,VG 20 - Mobility,Gasoline Engine,13
06780070ET0001,shaft seal HN2390 55x72x8,,55x72x8,ST,72.4258,0.0,18.8328,334.6679,VG 20 - Mobility,Gasoline Engine,73
06781200KS0001,RWDR 65x90x10 HN2390 HS21037,,65x90x10,ST,89.2643,0.0,19.9846,221.1497,VG 20 - Mobility,Distribution,16
06781390KS0001,shaft seal 68x90x10 HN2390,,68x90x10,ST,39.9266,0.0,22.3294,113.05,VG 20 - Mobility,Compressor,11
06783330KS0001,"Führ.-Band 40x2,5 Mat. 70000092",,"40x2,5",M,56.3255,0.0,52.668,478.8,VG 35 - Distribution,Distribution,6
06783410ET0001,RWDR HN2390 70x90x10,,70x90x10,ST,83.5446,0.0,41.5492,229.6644,VG 20 - Mobility,Compressor,62
06784220ET0001,RWDR HN2390 35x47x8,,35x47x8,ST,51.2504,0.0,37.4462,95.7988,,General Mechanical Eng.,6
06784300ET0001,RWDR HN2390 60x75x8,,60x75x8,ST,61.6785,0.0,42.826,167.1411,VG 20 - Mobility,Gasoline Engine,38
06785970KS0035,RWDR 474178013 GEKL  HS21037,,,ST,82.8258,0.0,52.136,113.5155,,Distribution,4
06786270KS0006,RWDR 474379013 GEKL  HS21037,,,ST,51.717,0.0,45.9781,57.456,,Distribution,4
06786430KS0007,"Manschette 8x18x4,5  RCH1000",,"8x18x4,5",ST,12.5459,0.0,12.5459,12.5459,,Fluidtechnology,1
06786510KS0007,"Zwischenring 8x18x4,5 RCH/BZ",,"8x18x4,5",ST,14.5901,0.0,14.5901,14.5901,,Fluidtechnology,1
06786860KS0001,RWDR 426176113 16x30x7 GEKL  HS21037,,16x30x7,ST,56.4186,0.0,56.4186,56.4186,VG 30 - Industrial Solutions,Fluidtechnology,1
06787080KS0001,RWDR 473450113 1.4571 HS21037,,,ST,252.7,0.0,252.7,252.7,,PTFE,1
06787082KS0001,RWDR 75x95x10 HN89380-1 HS21037,,75x95x10,ST,39.501,0.0,35.378,59.717,,Food/Pharma,5
06787400KS0050,"EFN CRS-A27,0-332-1-C",,,ST,26.5362,0.0,19.2281,32.2751,VG 30 - Industrial Solutions,General Mechanical Eng.,7
06788640KS0100,"EFN CRS-A13,5-116-1-C HS11099",,,ST,28.196,0.0,18.3407,105.3214,,General Mechanical Eng.,9
06788990ET0001,shaft seal HN2390 45x62x8,,45x62x8,ST,48.8218,0.0,18.9222,152.3246,VG 30 - Industrial Solutions,Compressor,98
06789020KS0001,RWDR 130x160x12 HN2390 HS21037,,130x160x12,ST,229.3784,0.0,83.071,989.1609,VG 35 - Distribution,Distribution,70
06791900KS0001,Gleitplatte 202x26x1mm geätzt,,202x26x1,ST,61.7519,0.0,61.7519,61.7519,,PTFE,1
06792400KS0007,"Manschette 10x20x4,5 RCH1000",,"10x20x4,5",ST,9.7688,0.0,9.1198,10.7996,,Fluidtechnology,7
06792590KS0007,"Zwischenring 10x20x4,5",,"10x20x4,5",ST,13.3266,0.0,13.3266,13.3266,,Fluidtechnology,1
06792830KS0001,RWDR 472683013 1.4571 HS21037,,,ST,265.6143,0.0,265.6143,265.6143,,General Mechanical Eng.,1
06794100ET0001,RWDR HN2390 20x35x7,,20x35x7,ST,56.1603,0.0,17.0905,120.5934,VG 20 - Mobility,General Mechanical Eng.,53
06794610KS0001,Shaft Seal 80x100x10 HN2390 HS17100,,80x100x10,ST,57.6959,0.0,33.3857,86.1574,VG 30 - Industrial Solutions,Compressor,4
06797470KS0001,RWDR 474266013 1.4571 HS21037,,,ST,96.425,0.0,63.5441,128.9499,,Distribution,6
06797710ET0001,RWDR HN2390 90x110x10,,90x110x10,ST,109.6738,0.0,26.7681,222.0834,VG 20 - Mobility,Compressor,77
06797712KS0001,RWDR 90x110x10 HS21037 1.4571,,90x110x10,ST,37.1735,0.0,32.585,48.412,,Food/Pharma,4
06799760KS0001,RWDR 145x170x12 HN2390 gekl HS21037,,145x170x12,ST,233.814,0.0,233.814,233.814,VG 35 - Distribution,PTFE,1
06800520KS0038,"EFN CRS-A21,3-332-1-C",,,ST,16.105,0.0,14.9332,17.2767,,PTFE,2
06800872KS0001,"RWDR 109x130x15 Do-Li, O-Ring HS21037",,109x130x15,ST,192.85,0.0,167.846,223.44,,Food/Pharma,4
06803110ET0001,shaft seal HN2390 25x35x7,,25x35x7,ST,27.052,0.0,14.8786,120.5934,VG 20 - Mobility,Gasoline Engine,54
06804190KS0001,Laminated piston D40,,,ST,360.6641,0.0,360.6641,360.6641,VG 30 - Industrial Solutions,Compressor,1
06804430KS0001,Kolben kpl. m. Festv.+.KO-RG,,,ST,186.2732,0.0,186.2732,186.2732,,Compressor,1
06804860KS0025,Ko-Rg. Ø 40 gasdicht  <---------,,,ST,49.8737,0.0,19.285,137.5075,VG 30 - Industrial Solutions,Distribution,13
06805080KS0050,Ko-Rg. Ø 60 gasdicht,,,ST,60.5505,0.0,20.0383,69.3396,VG 30 - Industrial Solutions,Compressor,3
06805160KS0050,Ko-Rg. Ø 70 gasdicht,,,ST,49.7034,0.0,20.7815,69.9952,VG 30 - Industrial Solutions,Compressor,4
06805240KS0070,Ko-Rg. Ø 90 gasdicht,,,ST,52.6314,0.0,22.6152,73.2338,VG 30 - Industrial Solutions,Compressor,4
06805830ET0001,shaft seal HN2390 80x100x10,,80x100x10,ST,79.6471,0.0,36.0563,215.6917,VG 20 - Mobility,Machine Tools/Painting,81
06807960KS0001,RWDR 426898113 1.4571 HS21037,,,ST,240.464,0.0,135.66,380.247,,Food/Pharma,3
06808180KS0001,RWDR 472087113 1.4571 HS21037,,,ST,249.641,0.0,159.5335,302.1095,VG 30 - Industrial Solutions,Distribution,19
06808182KS0001,RWDR 472087213 1.4571 HS21037,,,ST,91.637,0.0,74.081,109.193,,Food/Pharma,2
06808260KS0001,RWDR 426899213 1.4571 HS21037,,,ST,169.442,0.0,124.222,206.283,VG 30 - Industrial Solutions,Distribution,17
06808262KS0001,RWDR 426898313 1.4571 HS21037,,,ST,113.05,0.0,85.519,140.581,,Food/Pharma,2
06810590KS0045,"Manschette 23,7x30x4 HS21029",,"23,7x30x4",ST,82.4295,0.0,22.7539,218.0551,,Machine Tools/Painting,4
06814310ET0001,RWDR HN2390 12x24x7,,12x24x7,ST,27.9575,0.0,20.1495,143.0016,VG 20 - Mobility,Gasoline Engine,33
06814820KS0001,RWDR 472176213 1.4571 HS21037,,,ST,82.726,0.0,51.737,144.704,,Food/Pharma,3
06814902KS0001,RWDR 79x100x10 HS21037,,79x100x10,ST,169.442,0.0,85.12,309.89,,Food/Pharma,3
06815120KS0001,RWDR 472178213 1.4571 HS21037,,,ST,119.833,0.0,62.776,268.394,,Food/Pharma,4
06815980KS0001,RWDR 472160113 GEKL  HS21037,,,ST,64.638,0.0,34.4204,126.483,,PTFE,5
06816010KS0001,RWDR 426837113 GEKL  HS21037,,,ST,115.4236,0.0,62.244,157.8307,,PTFE,4
06817410ET0017,RWDR HN2390 12x22x7 reibopt.,,12x22x7,ST,25.9882,0.0,18.9236,66.5,VG 20 - Mobility,Distribution,25
06817760ET0001,shaft seal HN2390 30x45x7 frict.opt.,,30x45x7,ST,28.2012,0.0,7.4746,69.0939,VG 20 - Mobility,Gasoline Engine,21
06817840KS0001,RWDR 472204013       HS17608,,,ST,151.5868,0.0,119.6335,183.54,,PTFE,2
06820120KS0006,RWDR 474297013 DOPPEL HS21037,,,ST,40.698,0.0,37.772,41.762,VG 30 - Industrial Solutions,Food/Pharma,3
06823140ET0001,RWDR HN2390 10x22x7,,10x22x7,ST,32.0179,0.0,9.4935,131.3907,VG 20 - Mobility,Gasoline Engine,38
06824380ET0001,RWDR HN2390 40x47x5 reibopt.,,40x47x5,ST,32.6671,0.0,21.6588,59.185,VG 20 - Mobility,Gasoline Engine,22
06824540KS0001,RWDR 472249013 SONDER HS21037,,,ST,268.7478,0.0,121.3066,312.558,VG 30 - Industrial Solutions,General Mechanical Eng.,7
06824700KS0001,RWDR 50x68x8 HN2390,,50x68x8,ST,68.628,0.0,31.2018,143.3075,VG 30 - Industrial Solutions,PTFE,37
06824700KS0060,RWDR 472179213 GEKL  HS21037,,,ST,13.3845,0.0,12.647,14.1219,VG 30 - Industrial Solutions,PTFE,2
06826160ET0001,RWDR HN2390 90x120x12,,90x120x12,ST,118.0646,0.0,44.289,221.7119,VG 35 - Distribution,General Mechanical Eng.,31
06826910ET0001,RWDR HN2390 40x52x8,,40x52x8,ST,36.8361,0.0,23.9932,99.1246,VG 35 - Distribution,Distribution,20
06827130ET0001,RWDR HN2390 25x32x5 reibopt.,,25x32x5,ST,30.347,0.0,18.2553,64.7312,VG 20 - Mobility,Gasoline Engine,26
06827210ET0001,shaft seal HN2390 30x37x5 frict.opt.,,30x37x5,ST,27.8618,0.0,21.6524,42.487,VG 20 - Mobility,Gasoline Engine,28
06827480ET0001,RWDR HN2390 55x63x6 reibopt.,,55x63x6,ST,57.5763,0.0,23.807,255.36,VG 20 - Mobility,Gasoline Engine,32
06827560ET0001,RWDR HN2390 70x78x6 reibopt.,,70x78x6,ST,44.0731,0.0,22.4117,328.51,VG 20 - Mobility,PTFE,28
06828290KS0001,shaft seal 72x95x10 HS21054,,72x95x10,ST,48.3654,0.0,43.5974,53.1335,,Distribution,4
06829180KS0007,"Manschette 11,95x22,05x4,5",,"11,95x22,05x4,5",ST,16.226,0.0,16.226,16.226,,Fluidtechnology,1
06862600KS0001,"Stopfen 710368 (D2,85x11,43) HS21037",,"2,85x11,43",ST,29.9215,0.0,19.3848,48.6405,VG 30 - Industrial Solutions,Compressor,8
06862800KS0010,"Dichtlippe 70,5x95x1,5 HS17034",,"70,5x95x1,5",ST,64.9426,0.0,64.9426,64.9426,,General Mechanical Eng.,1
06864400KS0050,"EMX 51x32x4,1 HS21029",,"51x32x4,1",ST,12.5605,0.0,11.9634,13.1231,,Sensors,3
06864600KS0050,"Nadeld.URX B2,9-540-HS22106-C",,,ST,41.762,0.0,41.762,41.762,,PTFE,1
06864900KS0022,Führungsring D45 schräg HS21037,,,ST,78.4035,0.0,78.4035,78.4035,,Compressor,1
06866400KS0003,spring seal URF-B210-316-HS22161-C,,,ST,140.714,0.0,83.391,154.945,VG 30 - Industrial Solutions,Food/Pharma,5
06866700KS0001,RWDR 80x100x10 HN2390 neg.HS17034,,80x100x10,ST,127.7199,0.0,101.213,279.433,,Food/Pharma,11
06867600KS0001,Faltenbalg Saugerhub HS22121,,,ST,133.931,0.0,123.69,138.2535,,Food/Pharma,4
06890300KS0001,PTFE-Ring 1474x1522x25mm,PTFE,1474x1522x25,ST,2174.55,0.0,1981.7,2500.4,,PTFE,6
